PC,FCI,GES,LiNGAM
0.923901099,0.6323393273393275,0.9744949494949495,0.9928571428571428
0.9285353535353537,0.724848485,0.9666666666666665,0.9050786713286716
1,1,1,1
1,1,1,0.6666666666666666
0.962638889,0.7972222222222223,0.9079717813051148,0.929457228
0.9833333333333333,0.9833333333333333,1,0.9388888888888889
0,0,0,0
0.9866666666666667,0.9444444444444444,1,0.9809523809523809
1,1,1,0.975
0.9330280830280832,0.6676923076923076,0.990909091,0.9205435975559816
0.9615384615384617,0.8428571428571429,0.9732323232323233,0.8646200967038226
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.9211843711843714,0.6516872941872942,0.9717171717171718,0.9976190476190475
0.9487373737373737,0.8386580086580087,0.9599999999999999,0.9021749084249086
1,1,1,1
1,1,1,0.5666666666666667
0.9647222222222223,0.6833333333333333,0.9017400286032102,0.9177591826817834
0.9888888888888889,0.9888888888888889,1,0.9499999999999998
0,0,0,0
0.9933333333333334,0.9722222222222222,1,0.9933333333333334
1,1,1,1
0.9363247863247864,0.6641284641284643,0.984848485,0.8977000917325996
0.964835165,0.7887347374847375,0.9727272727272728,0.8584811702458761
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.9305860805860805,0.693919969,0.965909091,0.9952380952380953
0.9210955710955713,0.676936027,0.9599999999999997,0.919669636
1,1,1,1
1,1,1,0.6333333333333333
0.9630555555555557,0.7978571428571428,0.8637246852764097,0.9111409381155223
0.9888888888888888,0.9888888888888888,0.9888888888888889,0.9388888888888888
0,0,0,0
0.9866666666666667,0.9444444444444444,1,0.9619047619047618
1,1,0.9916666666666667,0.9866666666666667
0.9275641025641028,0.6624253524253522,0.9757575757575759,0.8990644708175669
0.9520146520146522,0.7878571428571429,0.981818182,0.8671804190783867
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.9384004884004884,0.6542386317386317,0.9659090909090912,0.9923076923076923
0.9294677544677544,0.7441077441077443,0.943333333,0.8750763125763129
1,1,1,1
1,1,1,0.7
0.9627777777777777,0.7799999999999999,0.9017733990147784,0.905953438
1,1,1,0.9666666666666666
0,0,0,0
0.9933333333333334,0.9722222222222221,1,1
1,1,1,0.9916666666666667
0.9031135531135532,0.6071228771228773,0.987878788,0.9233337428538666
0.9622710622710624,0.7797329059829059,0.9702020202020203,0.8919826206607737
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.9340659340659341,0.7575475450475451,0.9608585858585861,0.9860317460317459
0.9275446775446775,0.7110461760461761,0.9766666666666666,0.9266849816849819
1,1,1,1
1,1,1,0
0.9527777777777778,0.744047619,0.8984865900383144,0.9187199424660726
0.9944444444444446,0.9944444444444446,1,0.9666666666666667
0,0,0,0
0.9866666666666667,0.9444444444444445,1,0.980952381
1,1,1,0.9916666666666667
0.9077228327228328,0.6753483553483555,0.984848485,0.897487673
0.9666666666666668,0.8047619047619048,0.990909091,0.8683863356497629
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.9211843711843714,0.6503604728604729,0.9636363636363637,0.9928571428571428
0.9347263847263848,0.7262049062049063,0.9666666666666665,0.9144727494727497
1,1,1,1
1,1,1,0.5333333333333333
0.9527777777777778,0.6909523809523809,0.9241844553913521,0.9085339252786205
1,1,1,0.9666666666666666
0,0,0,0
0.9866666666666667,0.9444444444444445,1,0.9485714285714285
1,1,1,1
0.9199572649572652,0.6829681429681429,0.9787878787878788,0.9143392386194246
0.9666666666666668,0.7768745959922432,0.9732323232323232,0.9010663914688682
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.9306776556776559,0.6383904983904983,0.9661616161616161,0.9952380952380951
0.9313131313131314,0.7472727272727273,0.9599999999999997,0.9159693084693086
1,1,1,1
1,1,1,0.7333333333333333
0.9455555555555557,0.7256349206349207,0.9052627257799674,0.8642645002629525
0.9944444444444446,0.9944444444444446,0.9888888888888889,0.9611111111111109
0,0,0,0
0.9866666666666667,0.9444444444444444,1,0.9619047619047618
1,1,1,1
0.9004578754578756,0.6943667443667444,0.9909090909090909,0.8969627909643392
0.9516483516483518,0.790096154,0.9787878787878787,0.8417948822040894
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.904029304,0.6461760461760462,0.9664141414141414,0.9887301587301587
0.9181041181041182,0.6970370370370371,0.9733333333333332,0.9325000000000002
1,1,1,1
1,1,1,0.7333333333333333
0.9630555555555557,0.6555555555555556,0.893850575,0.915591785
0.9888888888888889,0.9888888888888889,1,0.9555555555555556
0,0,0,0
0.9933333333333334,0.9722222222222222,1,0.9933333333333334
1,1,1,0.9916666666666667
0.9382478632478636,0.6430743330743333,0.9818181818181819,0.906866472
0.9615384615384617,0.8244047619047618,0.9727272727272728,0.8573717880236255
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.9292429792429794,0.6133866133866134,0.9515151515151516,0.974078144
0.9545454545454547,0.7677272727272728,0.9766666666666666,0.9290637140637141
1,1,1,1
1,1,1,0.7333333333333333
0.962638889,0.6611111111111112,0.8505342558675894,0.8947283203552553
0.9944444444444446,0.9944444444444446,1,0.9499999999999997
0,0,0,0
0.9933333333333334,0.9722222222222222,1,1
1,1,1,0.9916666666666667
0.9152930402930405,0.7089316239316238,0.9787878787878788,0.9095648434812522
0.961904762,0.7816239316239315,0.9737373737373737,0.8563142332956574
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.9276556776556777,0.6325581825581827,0.9714646464646467,0.9928571428571428
0.9404040404040404,0.7470525770525771,0.9566666666666666,0.89730464
1,1,1,1
1,1,1,0.7
0.9591176470588236,0.7238095238095238,0.9395320197044335,0.9321560448495432
0.9944444444444446,0.9944444444444446,1,0.9666666666666666
0,0,0,0
0.9800000000000001,0.9166666666666667,1,0.9552380952380953
1,1,1,0.9916666666666667
0.9184065934065937,0.6549219299219301,0.9823232323232324,0.916785919
0.9597069597069597,0.8202548840048838,0.9762626262626263,0.9126790628532117
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.9262210012210015,0.6017741517741518,0.9661616161616161,0.9873626373626373
0.9438228438228441,0.7665319865319866,0.9566666666666664,0.9361470473970476
1,1,1,1
1,1,1,0.6666666666666666
0.9665079365079365,0.7734126984126984,0.8970478435995677,0.9148965422262638
0.9944444444444446,0.9944444444444446,0.9888888888888889,0.961111111
0,0,0,0
0.9933333333333334,0.9722222222222221,1,0.9619047619047619
1,1,1,0.9833333333333333
0.9152014652014653,0.6257666407666408,0.990909091,0.9149430971218897
0.9551282051282052,0.77515873,0.9818181818181819,0.9278009245905329
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.9086080586080587,0.6325672475672477,0.9542929292929294,0.995054945
0.9239898989898989,0.700930736,0.9499999999999998,0.9304700854700856
1,1,1,1
1,1,1,0.8333333333333334
0.9627777777777778,0.7972222222222223,0.928617953,0.8848471365808829
0.9944444444444446,0.9944444444444446,1,0.9444444444444445
0,0,0,0
0.9933333333333334,0.9722222222222222,1,0.980952381
1,1,1,1
0.907814408,0.5964761164761166,0.987878788,0.9222395654168102
0.9564102564102566,0.7769841269841269,0.9818181818181818,0.8366518829754127
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.9494200244200246,0.657523125,0.9628787878787881,0.995054945
0.9424242424242425,0.7674410774410774,0.9566666666666664,0.9309662559662562
1,1,1,1
1,1,1,0.6666666666666666
0.9676388888888889,0.754047619,0.8761193212917352,0.90636478
0.9888888888888889,0.9888888888888889,1,0.9777777777777777
0,0,0,0
0.9733333333333334,0.8888888888888888,1,0.9619047619047619
1,1,1,0.9916666666666667
0.9176434676434678,0.5797487697487698,0.981818182,0.9275141284584011
0.9616910866910868,0.8298229548229548,0.9823232323232324,0.8254816139524714
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.9272893772893773,0.7144475894475895,0.9861111111111112,0.9911111111111112
0.9346930846930845,0.7700529100529102,0.9733333333333332,0.9167068878833586
1,1,1,1
1,1,1,0.7333333333333333
0.9588888888888889,0.7438888888888889,0.9112637362637362,0.9268551847189617
0.9944444444444446,0.9944444444444446,1,0.9444444444444444
0,0,0,0
0.9866666666666667,0.9444444444444445,1,0.9619047619047619
1,1,1,1
0.9184981684981686,0.6416781366781368,0.9818181818181819,0.9255902419447312
0.9501831501831504,0.7618666056166057,0.9702020202020202,0.857011811
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.9212148962148964,0.6717402967402968,0.9750000000000001,0.9904761904761904
0.9232323232323234,0.6186026936026937,0.9733333333333333,0.9291935841935842
1,1,1,1
1,1,1,0.7
0.9633333333333334,0.7261904761904762,0.7983719983719983,0.9138335864342056
0.9944444444444446,0.9944444444444446,0.9777777777777779,0.9666666666666667
0,0,0,0
1,1,1,0.9238095238095237
1,1,1,1
0.9053724053724056,0.6659568209568207,0.9848484848484849,0.897856037
0.9692307692307693,0.7603937728937729,0.9787878787878788,0.8955108359133125
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.9156288156288157,0.6013392163392163,0.9524475524475527,0.9923076923076923
0.9484848484848485,0.7755435305435306,0.9439393939393936,0.9066452991452992
1,1,1,1
1,1,1,0.6
0.968888889,0.8095238095238095,0.9218062397372744,0.9205268227204343
1,1,1,0.9555555555555555
0,0,0,0
1,1,1,0.9619047619047619
1,1,1,0.9916666666666667
0.9152014652014654,0.6320888370888371,0.9787878787878788,0.925761381
0.946886447,0.8026785714285715,0.9696969696969698,0.8736556743909685
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.9382478632478635,0.6956361231361232,0.9606060606060608,0.9976190476190475
0.9320707070707072,0.6690130240130241,0.9566666666666666,0.8816498778998779
1,1,1,1
1,1,1,0.7
0.9583333333333335,0.7266666666666667,0.9180253191376663,0.9067793919187108
0.9944444444444444,0.9944444444444444,1,0.9277777777777776
0,0,0,0
0.9733333333333333,0.888888889,1,0.9619047619047619
1,1,1,1
0.9209318459318461,0.6444024956524959,0.9666666666666668,0.9080840786607041
0.9589743589743591,0.8087301587301587,0.9696969696969698,0.8599048772827209
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.9148046398046399,0.5958587708587707,0.9492424242424243,0.9837851037851039
0.9287101787101787,0.7287542087542088,0.963333333,0.9322688422688424
1,1,1,1
1,1,1,0.6333333333333333
0.948888889,0.703968254,0.831420843,0.9351039638036542
1,1,1,0.9444444444444443
0,0,0,0
0.9600000000000002,0.8333333333333334,1,0.9742857142857143
1,1,1,1
0.9195360195360197,0.6333912846412848,0.984848485,0.9039988246760694
0.9573260073260073,0.7764194139194139,0.9671717171717172,0.840669698
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.9146214896214898,0.6611546786546785,0.9666666666666668,0.9902930402930402
0.9308080808080809,0.6859126984126985,0.98,0.8742094017094018
1,1,1,1
1,1,1,0.6666666666666666
0.9605555555555557,0.775,0.880265463,0.9038576250031359
0.9944444444444446,0.9944444444444446,1,0.9388888888888887
0,0,0,0
0.9733333333333334,0.8888888888888888,1,0.8666666666666667
1,1,0.9916666666666667,0.9783333333333334
0.9097374847374851,0.6755089355089353,0.9909090909090909,0.9158071035431719
0.9624542124542125,0.768076923,0.9611111111111114,0.8330112044817929
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.9233516483516485,0.6082847707847708,0.9550505050505053,1
0.9274475524475527,0.7067003367003369,0.9566666666666666,0.8953785103785106
1,1,1,1
1,1,1,0.8
0.9602777777777779,0.7990476190476189,0.8839573070607555,0.8907579311468159
0.9833333333333333,0.9833333333333333,1,0.9444444444444443
0,0,0,0
0.9866666666666667,0.9444444444444445,1,0.9428571428571428
1,1,1,0.9833333333333333
0.9227411477411479,0.6766122766122764,0.9848484848484849,0.9125646428161909
0.946886447,0.7532722832722832,0.9732323232323233,0.8590929939227153
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.9263736263736264,0.6481667406667406,0.95479798,0.9902930402930401
0.9212315462315463,0.7453535353535353,0.9666666666666666,0.8941605616605618
1,1,1,1
1,1,1,0.7666666666666667
0.965138889,0.7617460317460318,0.8548182766573571,0.9273912499609094
1,1,0.9777777777777779,0.9722222222222221
0,0,0,0
0.9600000000000002,0.8333333333333336,1,1
1,1,1,1
0.911782662,0.6708508158508159,0.9787878787878788,0.9122933968909201
0.9695970695970697,0.8234432234432235,0.9762626262626264,0.8882021407596853
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.9153235653235655,0.6206058756058755,0.9691919191919193,0.9931746031746033
0.9530303030303032,0.7215740740740741,0.98,0.8980891330891332
1,1,1,1
1,1,1,0.6
0.96125,0.7095238095238093,0.9037438423645321,0.9193375067601074
0.9888888888888889,0.9888888888888889,0.9777777777777779,0.9444444444444444
0,0,0,0
0.9933333333333334,0.9722222222222221,1,0.9238095238095237
1,1,1,1
0.9303418803418805,0.715089355,0.9969696969696968,0.9239347551886251
0.9527472527472528,0.7017704517704518,0.9671717171717172,0.8774511940550439
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.9057692307692309,0.6422727272727272,0.9608585858585862,0.9952380952380951
0.9340909090909089,0.732020202,0.9766666666666666,0.9179924242424246
1,1,1,1
1,1,1,0.6333333333333333
0.9644444444444445,0.6555555555555554,0.9270552818828682,0.8725994332140975
1,1,0.9888888888888888,0.961111111
0,0,0,0
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.9134920634920637,0.6494802419802419,0.9603535353535355,0.9902930402930404
0.9242424242424243,0.7324747474747476,0.9566666666666664,0.9503030303030304
1,1,1,1
1,1,1,0.6666666666666666
0.9552287581699347,0.6472222222222223,0.9248437417236084,0.9104109791892017
0.9833333333333332,0.9833333333333332,1,0.9388888888888888
0,0,0,0
0.9866666666666667,0.9444444444444444,1,0.9428571428571428
1,1,1,1
0.9255494505494508,0.6932833832833833,0.9939393939393939,0.9198836142644193
0.9446886446886449,0.781845238,0.9787878787878788,0.8616707298225671
1,1,1,0.9619047619047619
1,1,1,1
0.9073870573870576,0.6114371276871279,0.9878787878787879,0.9166372835683981
0.961904762,0.8164102564102564,0.9818181818181819,0.9193670450636395
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.917857143,0.6649085174085173,0.9628787878787879,0.9931746031746032
0.9322455322455324,0.7584848484848484,0.9566666666666666,0.9304777167277168
1,1,1,1
1,1,1,1
1,1,1,0.7333333333333333
0.9623412698412699,0.638888889,0.9017733990147784,0.9137409603353877
0.9888888888888889,0.9888888888888889,0.9888888888888888,0.9666666666666666
0,0,0,0
0.9933333333333334,0.9722222222222222,1,0.9552380952380951
1,1,1,1
0.9158974358974361,0.686569357,0.9848484848484849,0.9182517568430881
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.943925519,0.6843171643171644,0.9659090909090909,0.9952380952380951
0.9323232323232324,0.7266161616161617,0.9666666666666665,0.917432984
1,1,1,1
1,1,1,0.6666666666666666
0.9691666666666667,0.6666666666666666,0.9110956618464962,0.892933743
0.9888888888888888,0.9888888888888888,1,0.9499999999999998
0,0,0,0
0.9866666666666667,0.9444444444444444,1,0.9428571428571428
1,1,1,1
0.9405067155067157,0.6904919154919156,0.984848485,0.8934571723426213
0.9593406593406594,0.8165384615384615,0.9696969696969698,0.8796049839393493
0.9644688644688646,0.8352564102564103,0.990909091,0.8459513019548017
0.9312271062271064,0.5599802049802051,0.9553030303030305,0.9872023809523809
0.9333527583527584,0.7148075998075999,0.9633333333333332,0.8990003052503056
1,1,1,1
1,1,1,0.6333333333333333
0.9515079365079367,0.7777777777777779,0.8488386453903695,0.9289462140158733
0.9944444444444446,0.9944444444444446,0.9666666666666668,0.9555555555555555
0,0,0,0
0.9933333333333334,0.9722222222222221,1,0.9361904761904761
1,1,1,1
0.9191391941391944,0.6058676508676508,0.987878788,0.9159143160188052
0.9589743589743591,0.7790079365079365,0.9787878787878788,0.856869757
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.931837607,0.5960294335294337,0.957828283,0.9952380952380953
0.9421717171717171,0.7554545454545456,0.9699999999999999,0.9063653013653016
1,1,1,1
1,1,1,0.5666666666666667
0.9625000000000001,0.6777777777777778,0.9346493948792802,0.9415345404509491
1,1,1,1
1,0,1,1
0.9944444444444446,0.9944444444444446,1,0.9499999999999998
1,1,1,1
1,1,1,1
0.8982905982905985,0.6113614163614165,0.9608585858585861,0.9948717948717949
0.9453379953379955,0.7244179894179896,0.98,0.9144132256632257
1,1,1,1
1,1,1,0.6333333333333333
0.9504166666666668,0.7712698412698413,0.8867077175697866,0.8962711858564385
1,1,1,0.9499999999999998
0,0,0,0
0.9933333333333334,0.9722222222222222,1,0.980952381
0,0,0,0
0.9800000000000001,0.9166666666666666,1,0.9676190476190477
1,1,1,0.9916666666666667
1,1,1,0.9916666666666667
0.9354700854700856,0.7292074592074591,0.9818181818181818,0.9079084967320259
0.9693833943833945,0.8438095238095238,0.9792929292929294,0.8779178338001865
0.9174603174603176,0.6734744884744885,0.987878788,0.9021145797500288
0.9549450549450551,0.781975987,0.981818182,0.8346866028384401
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.9113247863247865,0.6150957375957375,0.956818182,0.9904761904761904
0.9489121989121988,0.7144444444444444,0.9766666666666663,0.929871795
1,1,1,1
1,1,1,0.7666666666666667
0.9426388888888889,0.7011904761904761,0.9370306513409964,0.8807119471515757
1,1,0.9888888888888888,0.9555555555555556
0,0,0,0
0.9733333333333334,0.888888889,1,1
1,1,1,1
0.9121794871794875,0.6832708032708034,0.9757575757575758,0.8945707201009061
0.9593406593406595,0.7877350427350426,0.9792929292929293,0.8349044677621875
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.9132783882783886,0.6386996336996337,0.9608585858585861,0.9882295482295481
0.9396464646464646,0.752929293,0.9599999999999997,0.920283883
1,1,1,1
1,1,1,0.7333333333333333
0.9630555555555557,0.7329365079365079,0.8979173508483853,0.9205227417920916
1,1,0.9888888888888889,0.9777777777777777
0,0,0,0
0.9866666666666667,0.9444444444444444,1,0.9676190476190476
1,1,1,1
0.9065323565323568,0.628917379,0.9757575757575758,0.9285695447769751
0.9527472527472529,0.7325152625152626,0.9792929292929294,0.8824782544596785
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.937728938,0.7301365301365301,0.968939394,0.99010989
0.9505050505050506,0.7714141414141414,0.9633333333333333,0.9063614163614163
1,1,1,1
1,1,1,0.6333333333333333
0.9670833333333334,0.7666666666666667,0.933089765,0.9106491279188648
1,1,0.9888888888888889,0.961111111
0,0,0,0
0.9933333333333334,0.9722222222222221,1,0.9619047619047619
1,1,1,1
0.9085775335775337,0.6776353276353277,0.9696969696969698,0.9145962332301344
0.9619047619047619,0.7970482295482294,0.9727272727272729,0.8592824060720143
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.9245115995115998,0.5923244348244349,0.9611111111111111,0.9904761904761904
0.9214141414141415,0.7455562030562031,0.9699999999999999,0.9036828449328449
1,1,1,1
1,1,1,0.6
0.9625000000000001,0.7561904761904761,0.8881720430107525,0.9103334822862122
0.9944444444444444,0.9944444444444444,1,0.961111111
0,0,0,0
0.9866666666666667,0.9444444444444445,1,0.980952381
1,1,0.9916666666666667,0.9866666666666667
0.9146825396825399,0.6522297147297148,0.993939394,0.916146084
0.9597069597069599,0.683003108,0.9757575757575759,0.8776993634982595
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.9323565323565324,0.6262337662337661,0.9633838383838385,1
0.9565656565656565,0.8076936026936028,0.9766666666666665,0.9361470473970476
1,1,1,1
1,1,1,0.7666666666666667
0.9634722222222223,0.7157142857142859,0.8896633825944172,0.9237941126640817
0.9944444444444444,0.9944444444444444,1,0.972222222
0,0,0,0
0.9933333333333334,0.9722222222222222,1,0.9742857142857143
1,1,1,1
0.916868132,0.6053583453583452,0.9878787878787879,0.931440939
0.958974359,0.8611721611721611,0.9702020202020203,0.8415812905380815
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.923931624,0.6218699818699821,0.9664141414141416,0.995054945
0.9479797979797981,0.7337037037037037,0.9633333333333333,0.875715812
1,1,1,1
1,1,1,0.6666666666666666
0.9734722222222223,0.7633333333333333,0.8496496989600442,0.9397620427428188
0.9944444444444444,0.9944444444444444,1,0.9666666666666666
0,0,0,0
0.9933333333333334,0.9722222222222222,1,0.9047619047619047
1,1,1,1
0.9243589743589745,0.6688409738409739,0.9818181818181819,0.9058999828001377
0.9523809523809526,0.7921230158730158,0.9787878787878789,0.8608394031398472
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.9177655677655678,0.6294386169386171,0.9661616161616162,0.9924908424908424
0.9512626262626263,0.7724410774410775,0.9566666666666664,0.9214713064713066
1,1,1,1
1,1,1,0.8333333333333334
0.9716666666666668,0.7466666666666666,0.8593787629994529,0.8996370103181247
0.9944444444444446,0.9944444444444446,1,0.9611111111111109
0,0,0,0
0.9800000000000001,0.9166666666666667,1,0.9485714285714285
1,1,1,0.9916666666666667
0.9034493284493287,0.6499659599659602,0.9909090909090909,0.9090788040362345
0.9567765567765569,0.7978021978021979,0.9792929292929293,0.8703075178711199
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.9031135531135532,0.6154156954156953,0.9777777777777777,0.987912088
0.9257575757575758,0.6951515151515153,0.963333333,0.9206204906204907
1,1,1,1
1,1,1,0.8
0.9680555555555556,0.7678571428571428,0.8505232668566002,0.8913718436706051
0.9888888888888888,0.9888888888888888,1,0.9611111111111109
0,0,0,0
0.9800000000000001,0.9166666666666667,1,0.980952381
1,1,1,0.9916666666666667
0.9240537240537243,0.7378302253302251,0.9878787878787878,0.8957610939112488
0.9743589743589745,0.8507936507936508,0.9727272727272728,0.8826398192127092
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.9115995115995117,0.6381748806748805,0.9750000000000002,0.9976190476190475
0.9217365967365969,0.7523905723905724,0.9566666666666666,0.9041773504273505
1,1,1,1
1,1,1,0.7333333333333333
0.9507843137254902,0.6444444444444445,0.908505747,0.8706319725061703
0.9833333333333333,0.9833333333333333,0.9888888888888888,0.9388888888888888
0,0,0,0
0.9866666666666667,0.9444444444444444,1,0.9742857142857143
1,1,1,0.9916666666666667
0.9255494505494506,0.6922105672105671,0.9757575757575759,0.9092194129113637
0.9553113553113554,0.788362332,0.9792929292929293,0.8661142412724051
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.897771673,0.645009435,0.9416666666666668,0.9863492063492063
0.9255050505050504,0.731784512,0.9699999999999999,0.9505555555555555
1,1,1,1
1,1,1,0.6
0.9606617647058825,0.7588888888888888,0.8629537376204045,0.9127456640618311
1,1,1,0.9611111111111111
0,0,0,0
0.9866666666666667,0.9444444444444445,1,0.9619047619047619
1,1,1,0.9916666666666667
0.9204212454212457,0.7020226995226991,0.9848484848484849,0.9075057332874671
1,1,1,1
1,0,1,1
0.9641025641025642,0.7887606837606836,0.9787878787878789,0.8447624460412185
1,1,1,1
1,1,1,1
0.9490842490842492,0.666557794,0.9709595959595961,0.9952380952380951
0.9568181818181819,0.7613636363636365,0.957272727,0.9052319902319904
1,1,1,1
1,1,1,1
1,1,1,0.6666666666666666
1,0,1,1
0.9605555555555557,0.7855555555555556,0.8553203607801309,0.9396628826969382
1,1,1,1
1,1,0.9888888888888889,0.95
1,1,1,1
0,0,0,0
0.9223748473748475,0.61746966,0.9747474747474747,0.9926739926739927
0.9540404040404041,0.8162962962962965,0.9733333333333332,0.91996337
1,1,1,1
1,1,1,0.6
0.9647222222222224,0.8133333333333332,0.9337903667214014,0.9001657922400956
0.9833333333333332,0.9833333333333332,1,0.9611111111111109
0,0,0,0
0.9866666666666667,0.9444444444444444,1,0.980952381
1,1,1,0.9916666666666667
0.9315323565323567,0.7315306915306915,0.984848485,0.9101520140219831
0.9866666666666667,0.9444444444444445,1,0.9238095238095237
0.9597069597069599,0.7912800162800163,0.9823232323232324,0.9091321298415119
1,1,1,0.9916666666666667
0.9231990231990234,0.6485288785288786,0.9818181818181819,0.9194405130473241
0.9602564102564103,0.7598534798534798,0.972727273,0.8878968432020656
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.938888889,0.6476209901209902,0.9795454545454547,0.9877289377289376
0.9325757575757577,0.6891798941798941,0.9833333333333333,0.9085042735042735
1,1,1,1
1,1,1,0.7
0.9719444444444445,0.6444444444444444,0.913713434,0.8808208223378503
1,1,0.9888888888888888,0.9499999999999998
0,0,0,0
0.9933333333333334,0.9722222222222222,1,0.9238095238095237
1,1,1,1
0.9220085470085471,0.6533423983423986,0.9848484848484848,0.9082328574704737
0.9597069597069599,0.7913064713064714,0.9757575757575759,0.8295438439805111
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.9304639804639806,0.6390967365967365,0.9661616161616161,0.9872023809523809
0.9482323232323234,0.7885521885521887,0.9766666666666667,0.9253357753357754
1,1,1,1
1,1,1,0.6666666666666666
0.9608333333333334,0.6222222222222221,0.8897071702244118,0.9038763160211787
1,1,0.9888888888888888,0.9722222222222221
0,0,0,0
0.9866666666666667,0.9444444444444444,1,0.9552380952380951
1,1,1,0.9916666666666667
0.924786325,0.6898677248677251,0.981818182,0.9467159729388831
0.9564102564102566,0.814957265,0.9727272727272728,0.851375597
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.9230769230769232,0.6443183668183668,0.9631313131313133,0.9928571428571428
0.9482323232323231,0.7833333333333334,0.9666666666666665,0.9204212454212456
1,1,1,1
1,1,1,0.8
0.9534126984126986,0.7702380952380952,0.9243869731800768,0.9551849767020044
0.9888888888888889,0.9888888888888889,1,0.9722222222222221
0,0,0,0
0.9666666666666668,0.8611111111111112,1,0.9742857142857143
1,1,1,1
0.9350427350427353,0.6743093943093945,0.9818181818181819,0.8989872147689487
0.953846154,0.7628388278388277,0.9787878787878788,0.8507774836352032
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.9195054945054946,0.6650705775705776,0.9545454545454548,0.9853479853479853
0.9510101010101012,0.6893434343434345,0.9733333333333332,0.9112509712509714
1,1,1,1
1,1,1,0.7333333333333333
0.9629166666666668,0.7633333333333333,0.9180295566502464,0.8905526637105584
0.9944444444444446,0.9944444444444446,1,0.961111111
0,0,0,0
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.9070512820512822,0.624975025,0.9570707070707073,0.9904761904761904
0.9350815850815851,0.7092735042735044,0.9766666666666666,0.887447414
1,1,1,1
1,1,1,0.6666666666666666
0.9700000000000001,0.7278571428571429,0.8892528735632186,0.9032918337252702
1,1,0.9888888888888889,0.961111111
0.9733333333333334,0.888888889,1,0.9619047619047619
0,0,0,0
0.9733333333333334,0.888888889,1,0.9809523809523809
1,1,1,0.9916666666666667
0.9347374847374849,0.778220668,0.9818181818181818,0.9050619195046441
0.9692307692307693,0.7479588929588931,0.9762626262626262,0.8358551607777613
1,1,1,1
0.9228632478632481,0.6958430458430456,0.9909090909090909,0.9210977812177503
0.946886447,0.739249084,0.9702020202020203,0.9237988762756565
1,1,1,1
1,0,1,1
1,1,1,1
1,1,1,1
0.9181318681318683,0.6421726421726421,0.9664141414141416,0.9926739926739926
0.9466006216006216,0.7995622895622897,0.9666666666666667,0.9369169719169721
1,1,1,1
1,1,1,0.6666666666666666
0.9669444444444445,0.6722222222222223,0.9151091649942227,0.924315067
0.9888888888888888,0.9888888888888888,1,0.9777777777777777
0,0,0,0
0.9933333333333334,0.9722222222222221,1,1
1,1,1,1
0.9184065934065937,0.6525271950271953,0.9757575757575757,0.939552885
0.9567765567765569,0.7902380952380953,0.9611111111111111,0.8394634640024329
1,1,1,1
